"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"CH","2020-08-05","87.4","-1.90","4.87","DJ LeMahieu",518934,605400,"field_out","hit_into_play",,,,,"13","DJ LeMahieu grounds out, third baseman Jean Segura to first baseman Neil Walker.  ","R","R","R","PHI","NYY","X",5,"ground_ball",1,1,2020,"-1.4","0.2","-0.36","1.17","null","null","null",2,3,"Top","96.91","141.98",,,"595284",,"null",6.613847698329746,-127.13921721298858,-3.2743464076963944,-16.437643105941564,25.512802708494526,-29.18380179908074,"3.59","1.75","4","90.4","-21","88.0","1468","6.6",631127,605400,"595284","435522","664068","516416","544369","457803","656514","547180","53.87","0.093","0.084","0.00",1,0,0,2,20,"3","Changeup",1,1,1,1,1,1,1,1,"Standard","Standard"
"SI","2020-08-05","96.6","-1.65","5.66","DJ LeMahieu",518934,554430,"single","hit_into_play_no_out",,,,,"4","DJ LeMahieu singles on a ground ball to center fielder Roman Quinn.  ","R","R","R","NYY","PHI","X",8,"ground_ball",0,0,2020,"-1.3","0.9","-0.57","2.60","null","null","null",2,2,"Bot","121.83","137.52",,,"592663",,"null",5.973797961242612,-140.65188520172526,-4.741885245857115,-18.6341315453301,29.99675440561128,-19.44702495797012,"3.16","1.46","15","91.6","-9","98.7","2199","7.3",631220,554430,"592663","656555","664068","594838","516416","457705","596451","547180","53.22","0.143","0.129","0.90",1,1,0,2,19,"1","Sinker",3,0,3,0,0,3,3,0,"Standard","Standard"
"FF","2020-08-05","97.6","-1.61","5.75","DJ LeMahieu",518934,554430,"single","hit_into_play_no_out",,,,,"2","DJ LeMahieu singles on a sharp ground ball to right fielder Bryce Harper.  ","R","R","R","NYY","PHI","X",9,"ground_ball",2,2,2020,"-0.5","1.2","-0.13","3.01","null","null","null",0,1,"Bot","155.77","135.96",,,"592663",,"null",5.160459820444186,-142.16640609451375,-4.777630928272715,-7.3143823168530915,30.49993594893992,-14.954643797348693,"3.16","1.46","45","100.6","-1","100.0","2350","7.4",631220,554430,"592663","656555","664068","594838","516416","457705","596451","547180","53.11","0.371","0.334","0.90",1,1,0,4,6,"6","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"KC","2020-08-05","79.0","-1.71","5.11","DJ LeMahieu",518934,605400,"field_out","hit_into_play",,,,,"7","DJ LeMahieu flies out to right fielder Bryce Harper.  ","R","R","R","PHI","NYY","X",9,"fly_ball",1,1,2020,"1.0","-0.9","-0.47","1.97","null","null","null",0,1,"Top","172.47","80.14",,,"595284",,"null",0.8829031543600234,-115.08676473085806,1.661976099389886,8.635215874290587,21.11836412646215,-40.73758112914068,"3.28","1.54","304","89.0","39","79.7","2361","6.7",631127,605400,"595284","435522","664068","516416","544369","457803","656514","547180","53.81","0.021","0.027","0.00",1,0,0,3,1,"3","Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2020-08-03","82.3","-1.98","6.12","DJ LeMahieu",518934,488984,"field_out","hit_into_play",,,,,"14","DJ LeMahieu grounds out, shortstop Didi Gregorius to first baseman Rhys Hoskins.  ","R","R","R","NYY","PHI","X",6,"ground_ball",0,2,2020,"1.1","-0.5","0.69","1.31","null","null","null",1,7,"Bot","110.89","151.20",,,"592663",,"null",4.0212503828159685,-119.8332975492194,-3.3477707442657785,9.35329780548311,23.410285244232306,-37.01593579138425,"3.55","1.63","5","91.1","-16","82.9","2897","6.7",631219,488984,"592663","656555","664068","516416","544369","457705","656514","547180","53.84","0.136","0.122","0.00",1,0,0,2,57,"3","Curveball",6,2,6,2,2,6,6,2,"Standard","Standard"
"SL","2020-08-03","89.0","-2.84","6.01","DJ LeMahieu",518934,453562,"single","hit_into_play_no_out",,,,,"9","DJ LeMahieu singles on a ground ball to third baseman Jean Segura.  ","R","R","R","NYY","PHI","X",5,"ground_ball",0,2,2020,"0.5","0.3","0.28","1.98","null","null","null",2,5,"Bot","110.48","178.23",,,"592663",,"null",6.627303113625548,-129.5264098761052,-4.572569446328422,4.068377744369707,25.75204595462188,-27.58587449543006,"3.55","1.63","null","null","null","88.9","2280","6.1",631219,453562,"592663","656555","664068","516416","544369","457705","656514","547180","54.40","null","null","0.90","null",1,0,"null",38,"3","Slider",3,1,3,1,1,3,3,1,"Standard","Standard"
"SI","2020-08-03","94.6","-2.52","6.24","DJ LeMahieu",518934,453562,"field_out","hit_into_play",,,,,"9","DJ LeMahieu grounds out, second baseman Scott Kingery to first baseman Rhys Hoskins.  ","R","R","R","NYY","PHI","X",4,"ground_ball",2,2,2020,"-1.3","0.9","0.51","1.96","null","null","null",1,3,"Bot","148.03","147.21",,,"592663",,"null",10.772675167855155,-137.1967379592321,-7.422144420098734,-18.984132400531337,29.94081585474032,-19.264532980189337,"3.55","1.63","13","102.5","-8","94.1","2165","6.1",631219,453562,"592663","656555","664068","516416","544369","457705","656514","547180","54.35","0.264","0.238","0.00",1,0,0,2,21,"6","Sinker",2,1,2,1,1,2,2,1,"Standard","Standard"
"SI","2020-08-03","92.7","-2.72","6.14","DJ LeMahieu",518934,453562,"home_run","hit_into_play_score",,,,,"5","DJ LeMahieu homers (2) on a line drive to right field.  ","R","R","R","NYY","PHI","X","null","line_drive",3,2,2020,"-1.3","0.6","-0.14","2.70","null","null","null",0,1,"Bot","215.94","79.63",,,"592663",,"null",9.268197012206814,-134.72642576502213,-4.329692464868506,-17.262627735449968,29.09783488481804,-23.978019047634405,"3.55","1.63","352","98.2","30","92.3","1921","6.1",631219,453562,"592663","656555","664068","516416","544369","457705","656514","547180","54.40","0.557","0.953","2.00",1,0,3,6,4,"6","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-08-02","95.6","-1.67","6.14","DJ LeMahieu",518934,598264,"single","hit_into_play_score",,,,,"1","DJ LeMahieu singles on a ground ball to center fielder Jackie Bradley Jr.  Mike Tauchman scores.  ","R","R","R","NYY","BOS","X",8,"ground_ball",2,2,2020,"-0.9","1.3","-0.52","3.11","null",643565,"null",2,8,"Bot","151.63","93.24",,,"608700",,"null",5.115662550708234,-139.06944924845655,-5.38820917722319,-12.742496661874995,30.077397489364476,-14.396268469438766,"3.55","1.63","109","94.7","5","97.1","2255","7.1",631210,598264,"608700","519048","606299","646240","593428","657077","598265","607680","53.41","0.586","0.527","0.90",1,1,0,4,72,"5","4-Seam Fastball",6,7,6,7,7,6,6,7,"Strategic","Standard"
"FC","2020-08-02","88.9","-1.48","5.04","DJ LeMahieu",518934,519393,"single","hit_into_play_no_out",,,,,"1","DJ LeMahieu singles on a ground ball to right fielder J.  D. Martinez.  ","R","R","R","NYY","BOS","X",9,"ground_ball",1,1,2020,"0.4","0.5","-0.47","3.36","null","null","null",2,6,"Bot","182.24","101.41",,,"608700",,"null",1.73049906804524,-129.5609324632018,0.8817861959003119,3.9216230810991344,23.804915879676877,-27.225615989495505,"3.55","1.63","125","93.6","5","90.3","2171","6.8",631210,519393,"608700","656308","606299","646240","593428","607680","598265","502110","53.68","0.536","0.482","0.90",1,1,0,4,54,"3","Cutter",6,6,6,6,6,6,6,6,"Standard","Standard"
"FF","2020-08-02","92.6","-1.62","5.31","DJ LeMahieu",518934,592390,"field_out","hit_into_play",,,,,"5","DJ LeMahieu flies out to right fielder J.  D. Martinez in foul territory.  ","R","R","R","NYY","BOS","X",9,"fly_ball",1,1,2020,"-0.7","1.3","0.09","2.62","null","null","null",0,4,"Bot","210.07","124.82",,,"608700",,"null",6.045529944414727,-134.7135808918877,-3.9739881977406224,-10.390814472934586,29.08561259755402,-15.44525741594685,"3.55","1.63","265","91.4","50","93.1","2507","6.6",631210,592390,"608700","656308","606299","646240","593428","607680","598265","502110","53.89","0.007","0.008","0.00",1,0,0,3,38,"3","4-Seam Fastball",5,5,5,5,5,5,5,5,"Standard","Standard"
"KC","2020-08-01","83.0","-0.99","6.25","DJ LeMahieu",518934,643327,"field_out","hit_into_play",,,,,"9","DJ LeMahieu grounds out softly, shortstop Xander Bogaerts to first baseman Mitch Moreland.  ","R","R","R","NYY","BOS","X","null","ground_ball",1,0,2020,"0.0","-0.4","0.73","2.22","null","null","null",1,2,"Bot","111.24","164.17",,,"543877",,"null",3.7870338209591936,-120.83593668788332,-1.9461033362687774,-0.2545255902089189,22.98503556728755,-36.113156818468724,"3.55","1.63","null","null","null","81.9","2162","5.5",631224,643327,"543877","519048","624407","646240","593428","643217","598265","657077","55.00","null","null","0.00","null",0,0,"null",18,"2","Knuckle Curve",5,0,5,0,0,5,5,0,"Standard","Strategic"
"CH","2020-08-01","83.4","-1.50","5.84","DJ LeMahieu",518934,643327,"field_out","hit_into_play",,,,,"13","DJ LeMahieu grounds out, third baseman Rafael Devers to first baseman Mitch Moreland.  ","R","R","R","NYY","BOS","X","null","ground_ball",0,1,2020,"-0.7","0.2","-0.13","1.11","null","null","null",0,1,"Bot","94.40","164.69",,,"543877",,"null",4.415688497149126,-121.42268603664503,-4.872455304253902,-7.5195069408622475,20.60425740987,-29.472436028269566,"3.55","1.63","4","53.6","-29","82.4","1698","5.3",631224,643327,"543877","519048","624407","646240","593428","643217","598265","657077","55.18","0.107","0.096","0.00",1,0,0,1,5,"2","Changeup",0,0,0,0,0,0,0,0,"Standard","Strategic"
"SL","2020-07-31","90.8","-1.79","6.36","DJ LeMahieu",518934,605155,"single","hit_into_play_no_out",,,,,"2","DJ LeMahieu singles on a sharp line drive to left fielder Alex Verdugo.  ","R","R","R","NYY","BOS","X",7,"line_drive",3,1,2020,"0.3","0.5","0.09","3.08","null","null","null",2,8,"Bot","73.59","81.51",,,"543877",,"null",4.000337691510968,-132.18793582127483,-3.266034546969481,3.038296229648285,28.7102881171462,-26.365839101542473,"3.55","1.63","224","100.2","12","90.8","2473","6.3",631222,605155,"543877","656308","606299","646240","593428","657077","598265","607680","54.22","0.886","0.797","0.90",1,1,0,4,66,"5","Slider",5,1,5,1,1,5,5,1,"Standard","Standard"
"CH","2020-07-31","83.3","-2.10","4.47","DJ LeMahieu",518934,570488,"single","hit_into_play_no_out",,,,,"1","DJ LeMahieu singles on a line drive to right fielder Kevin Pillar.   Brett Gardner to 2nd.  ","R","R","R","NYY","BOS","X",9,"line_drive",0,1,2020,"-1.3","-0.1","-0.79","3.06","null","null",458731,2,6,"Bot","171.35","96.37",,,"543877",,"null",5.609549739436541,-121.14601306543271,3.496256706765789,-13.677246098788798,22.709520394174735,-34.15425995099245,"3.55","1.63","152","86.9","10","84.8","2049","7.2",631222,570488,"543877","656308","606299","646240","593428","657077","598265","607680","53.28","0.579","0.521","0.90",1,1,0,4,51,"2","Changeup",3,1,3,1,1,3,3,1,"Standard","Standard"
"SI","2020-07-31","90.2","-2.01","4.41","DJ LeMahieu",518934,570488,"force_out","hit_into_play",,,,,"11","DJ LeMahieu grounds into a force out, third baseman Rafael Devers to second baseman Jose Peraza.   Kyle Higashioka out at 2nd.    DJ LeMahieu to 1st.  ","R","R","R","NYY","BOS","X",5,"ground_ball",2,0,2020,"-1.3","0.2","-1.59","2.68","null","null",543309,1,4,"Bot","97.07","168.92",,,"543877",,"null",3.923884436116607,-131.37010564554188,1.2053561578173744,-16.269207808723877,28.74147690912585,-30.08865198032778,"3.55","1.63","8","63.5","-22","91.0","2342","6.8",631222,570488,"543877","656308","606299","646240","593428","657077","598265","607680","53.68","0.036","0.032","0.00",1,0,0,2,35,"3","Sinker",3,1,3,1,1,3,3,1,"Standard","Strategic"
"SI","2020-07-31","86.9","-1.96","4.98","DJ LeMahieu",518934,543901,"single","hit_into_play_no_out",,,,,"7","DJ LeMahieu singles on a ground ball to center fielder Jackie Bradley Jr. ","R","R","R","NYY","BOS","X",8,"ground_ball",0,1,2020,"-1.4","0.0","-0.72","1.83","null","null","null",0,3,"Bot","125.03","194.57",,,"543877",,"null",5.756463951055889,-126.49765809841203,-1.3295165976314172,-16.279169044036756,25.887188529946354,-32.279039502843176,"3.55","1.63","23","98.9","-4","85.8","2025","5.6",631222,543901,"543877","656308","606299","646240","593428","657077","598265","607680","54.91","0.279","0.251","0.90",1,1,0,2,21,"2","Sinker",0,1,0,1,1,0,0,1,"Standard","Strategic"
"CH","2020-07-31","82.4","-1.71","4.97","DJ LeMahieu",518934,543901,"field_out","hit_into_play",,,,,"4","DJ LeMahieu grounds out, third baseman Rafael Devers to first baseman Michael Chavis.  ","R","R","R","NYY","BOS","X",5,"ground_ball",1,2,2020,"-1.2","0.2","-0.79","2.29","null","null","null",0,1,"Bot","92.79","149.69",,,"543877",,"null",4.4582313094400305,-119.95155002082855,0.019288144961551623,-12.91271631325586,23.556913613689524,-30.432098528679273,"3.55","1.63","17","99.6","-8","81.6","1783","5.7",631222,543901,"543877","656308","606299","646240","593428","657077","598265","607680","54.76","0.257","0.231","0.00",1,0,0,2,4,"4","Changeup",0,0,0,0,0,0,0,0,"Standard","Strategic"
"FF","2020-07-30","94.6","-1.54","5.93","DJ LeMahieu",518934,642121,"single","hit_into_play_no_out",,,,,"9","DJ LeMahieu singles on a line drive to right fielder Cedric Mullins.   Gio Urshela to 2nd.  ","R","R","R","BAL","NYY","X",9,"line_drive",2,0,2020,"-0.9","1.4","0.29","1.91","null","null",570482,1,9,"Top","178.45","103.80",,,"600474",,"null",6.930363197302346,-137.49967655268796,-8.080770430632459,-13.52224259769072,30.076291452173326,-12.233404361142911,"3.55","1.63","220","99.4","12","95.2","2471","6.7",630496,642121,"600474","600524","593643","547004","642162","623205","669720","656775","53.82","0.929","0.836","0.90",1,1,0,4,71,"3","4-Seam Fastball",6,5,5,6,5,6,5,6,"Standard","Standard"
"FC","2020-07-30","89.4","2.73","6.26","DJ LeMahieu",518934,542947,"field_out","hit_into_play",,,,,"14","DJ LeMahieu grounds out, shortstop Pat Valaika to first baseman Renato Nunez.  ","R","R","L","BAL","NYY","X",6,"ground_ball",1,2,2020,"0.3","0.5","0.17","1.42","null","null","null",1,7,"Top","115.93","139.23",,,"600474",,"null",-6.875569534456156,-129.9306755417711,-6.995041069941976,4.378617117620662,29.15889960477565,-24.9087049769748,"3.55","1.63","3","99.2","-22","89.6","1990","6.6",630496,542947,"600474","600524","593643","547004","642162","596105","669720","656775","53.87","0.107","0.096","0.00",1,0,0,2,54,"4","Cutter",4,5,5,4,5,4,5,4,"Strategic","Strategic"
"FF","2020-07-30","93.2","0.86","6.52","DJ LeMahieu",518934,607644,"field_out","hit_into_play",,,,,"1","DJ LeMahieu grounds out sharply, shortstop Pat Valaika to first baseman Renato Nunez.  ","R","R","L","BAL","NYY","X",6,"ground_ball",2,1,2020,"0.6","1.5","-0.43","3.03","null","null","null",1,2,"Top","113.68","137.16",,,"600474",,"null",-4.694337619655992,-135.65761907958407,-6.616386698569118,8.721567936022653,28.578681403412325,-11.829137347516241,"3.55","1.63","38","105.6","-3","93.3","2412","6.3",630496,607644,"600474","600524","593643","547004","642162","596105","669720","656775","54.24","0.457","0.420","0.00",1,0,0,4,15,"4","4-Seam Fastball",2,5,5,2,5,2,5,2,"Strategic","Standard"
"CH","2020-07-30","82.8","1.37","6.48","DJ LeMahieu",518934,607644,"field_out","hit_into_play",,,,,"14","DJ LeMahieu grounds out, shortstop Pat Valaika to first baseman Renato Nunez.  ","R","R","L","BAL","NYY","X",6,"ground_ball",1,1,2020,"1.2","1.3","0.11","1.29","null","null","null",0,1,"Top","105.66","157.25",,,"600474",,"null",-5.234504144014089,-120.35131663240627,-7.768518490243872,12.869187804654752,23.80803515961949,-18.569759888956558,"3.55","1.63","8","88.2","-10","82.3","2431","6.1",630496,607644,"600474","600524","593643","547004","642162","596105","669720","656775","54.42","0.179","0.164","0.00",1,0,0,2,1,"3","Changeup",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2020-07-29","97.5","-1.86","6.37","DJ LeMahieu",518934,606944,"single","hit_into_play_no_out",,,,,"13","DJ LeMahieu singles on a sharp ground ball to left fielder DJ Stewart.  ","R","R","R","BAL","NYY","X",7,"ground_ball",1,2,2020,"-0.3","1.6","-0.89","2.55","null","null","null",1,9,"Top","115.76","105.73",,,"600474",,"null",3.1805459642373655,-141.83081364481524,-8.41342579970159,-4.155775466867843,32.41974903616883,-8.973716255693718,"3.55","1.63","160","102.2","2","97.3","2484","6.2",630495,606944,"600474","600524","593643","547004","642162","621466","669720","623993","54.33","0.486","0.437","0.90",1,1,0,4,69,"5","4-Seam Fastball",3,7,7,3,7,3,7,3,"Strategic","Strategic"
"SL","2020-07-29","82.8","-1.97","5.86","DJ LeMahieu",518934,623465,"single","hit_into_play_score",,,,,"9","DJ LeMahieu singles on a ground ball to left fielder DJ Stewart.   Mike Ford scores.    Gio Urshela to 3rd.  ","R","R","R","BAL","NYY","X",7,"ground_ball",1,0,2020,"1.1","-0.2","0.54","2.21","null",645801,570482,2,6,"Top","112.36","112.08",,,"600474",,"null",3.644209997076527,-120.58535163154892,-1.5212272216478544,9.597754894250958,24.2123186455046,-33.647511421149865,"3.55","1.63","138","88.0","9","82.8","2314","6.3",630495,623465,"600474","600524","593643","547004","578428","621466","669720","623993","54.21","0.543","0.489","0.90",1,1,0,4,46,"2","Slider",1,5,5,1,5,1,5,1,"Strategic","Standard"
"CU","2020-07-29","77.6","-1.93","5.52","DJ LeMahieu",518934,592879,"double","hit_into_play_no_out",,,,,"13","DJ LeMahieu doubles (1) on a sharp line drive to right fielder Anthony Santander.  ","R","R","R","BAL","NYY","X",9,"line_drive",0,0,2020,"1.0","-0.3","-0.55","1.34","null","null","null",2,4,"Top","162.51","57.01",,,"600474",,"null",1.0928559365975306,-113.02191049568572,-1.4854317732766553,8.529332594066057,21.129880986063704,-34.569475564381555,"3.55","1.63","292","100.1","15","78.4","2325","6.9",630495,592879,"600474","600524","593643","547004","578428","621466","669720","623993","53.62","0.736","0.662","1.25",1,1,1,4,31,"1","Curveball",1,5,5,1,5,1,5,1,"Strategic","Standard"
"CU","2020-07-29","77.5","-1.73","5.74","DJ LeMahieu",518934,592879,"field_out","hit_into_play",,,,,"9","DJ LeMahieu grounds out, shortstop Jose Iglesias to first baseman Renato Nunez.  ","R","R","R","BAL","NYY","X",6,"ground_ball",0,1,2020,"1.3","0.0","0.83","2.15","null","null","null",2,2,"Top","116.65","145.65",,,"600474",,"null",3.11613506441492,-112.91220882100384,-0.6114391412557716,10.413062395900317,21.701581047367974,-32.68817351173988,"3.55","1.63","12","72.2","-11","77.9","2456","6.6",630495,592879,"600474","600524","593643","547004","578428","621466","669720","623993","53.85","0.100","0.090","0.00",1,0,0,2,15,"2","Curveball",1,2,2,1,2,1,2,1,"Strategic","Standard"
"FF","2020-07-29","92.8","-1.73","5.60","DJ LeMahieu",518934,592879,"home_run","hit_into_play_score",,,,,"3","DJ LeMahieu homers (1) on a fly ball to right field.  ","R","R","R","BAL","NYY","X","null","fly_ball",0,1,2020,"-0.6","1.4","0.57","3.02","null","null","null",0,1,"Top","235.10","92.34",,,"600474",,"null",7.191977526979227,-134.9456096392354,-3.910907160020316,-8.441568979746716,29.505287084793444,-14.386477650106512,"3.55","1.63","358","98.2","31","93.5","2248","6.8",630495,592879,"600474","600524","593643","547004","578428","621466","669720","623993","53.72","0.521","0.903","2.00",1,0,3,5,1,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Strategic"
"FF","2020-07-26","91.1","2.01","6.04","DJ LeMahieu",518934,448281,"single","hit_into_play_no_out",,,,,"5","DJ LeMahieu singles on a line drive to right fielder Adam Eaton.   Aaron Hicks to 2nd.  ","R","R","L","WSH","NYY","X",9,"line_drive",1,0,2020,"0.2","1.4","-0.17","2.42","null","null",543305,1,8,"Top","172.05","115.15",,,"543228",,"null",-5.838819876788633,-132.50232755389484,-6.281573448689414,3.20149233530192,25.620364640812788,-14.357510385858074,"3.55","1.63","235","87.7","16","91.5","2257","6.4",630856,448281,"543228","519346","516770","452678","607208","572191","645302","594809","54.14","0.950","0.855","0.90",1,1,0,4,55,"2","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"SL","2020-07-26","75.2","2.49","6.39","DJ LeMahieu",518934,571578,"field_out","hit_into_play",,,,,"4","DJ LeMahieu flies out to center fielder Victor Robles.  ","R","R","L","WSH","NYY","X",8,"fly_ball",0,0,2020,"-0.7","0.3","-0.36","2.78","null","null","null",2,6,"Top","140.12","46.60",,,"543228",,"null",-4.682151031920394,-109.35706206245119,-0.7669759354450938,-4.8011962641710975,20.836071129143622,-30.026402310101528,"3.55","1.63","362","99.3","39","75.5","2145","6.7",630856,571578,"543228","519346","516770","452678","607208","572191","645302","594809","53.75","0.164","0.283","0.00",1,0,0,3,38,"1","Slider",2,0,0,2,0,2,0,2,"Standard","Strategic"
"SL","2020-07-26","77.2","2.36","6.47","DJ LeMahieu",518934,571578,"field_out","hit_into_play",,,,,"2","DJ LeMahieu grounds out, shortstop Trea Turner to first baseman Eric Thames.  ","R","R","L","WSH","NYY","X",6,"ground_ball",1,0,2020,"-0.5","-0.2","0.21","3.02","null","null","null",0,4,"Top","104.16","145.68",,,"543228",,"null",-3.7122326594336967,-112.47946138362192,-0.07258306174451046,-3.489586017013439,19.421900307608702,-33.95074532147058,"3.55","1.63","7","85.9","-30","77.9","2274","6.6",630856,571578,"543228","519346","516770","452678","607208","572191","645302","594809","53.90","0.036","0.032","0.00",1,0,0,2,22,"2","Slider",1,0,0,1,0,1,0,1,"Standard","Strategic"
"SI","2020-07-26","87.9","2.35","6.42","DJ LeMahieu",518934,571578,"field_out","hit_into_play",,,,,"9","DJ LeMahieu grounds out, shortstop Trea Turner to first baseman Eric Thames.  ","R","R","L","WSH","NYY","X",6,"ground_ball",1,0,2020,"1.1","0.9","0.32","1.70","null","null","null",0,1,"Top","118.44","170.60",,,"543228",,"null",-7.32775639494419,-127.74008906157822,-7.168340774767511,14.025098130746404,24.206661418595306,-21.571519683183656,"3.55","1.63","15","84.7","-6","88.8","2026","6.7",630856,571578,"543228","519346","516770","452678","607208","572191","645302","594809","53.78","0.164","0.148","0.00",1,0,0,2,1,"2","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2020-07-25","94.5","-1.19","5.87","DJ LeMahieu",518934,607200,"field_out","hit_into_play",,,,,"14","DJ LeMahieu grounds out, first baseman Howie Kendrick to pitcher Erick Fedde.  ","R","R","R","WSH","NYY","X",3,"ground_ball",1,2,2020,"-0.8","0.9","1.08","1.95",572228,570482,458731,2,4,"Top","150.96","157.02",,,"435559",,"null",7.750697205127474,-137.41381082127822,-6.553744976074645,-11.771152562462175,29.335058639274713,-19.69568501986371,"3.55","1.63","null","null","null","95.4","1884","6.8",630899,607200,"435559","435062","516770","452678","607208","572191","645302","594809","53.72","null","null","0.00","null",0,0,"null",33,"5","Sinker",3,2,2,3,2,3,2,3,"Standard","Strategic"
"FC","2020-07-25","85.8","-1.59","5.82","DJ LeMahieu",518934,607200,"single","hit_into_play_score",,,,,"11","DJ LeMahieu singles on a line drive to left fielder Michael A.   Taylor.   Gio Urshela scores.  ","R","R","R","WSH","NYY","X",7,"line_drive",0,0,2020,"0.5","0.2","-1.08","3.10",570482,"null","null",1,3,"Top","109.59","60.29",,,"435559",,"null",0.22998677028768577,-125.11655253031246,-0.5618675316402382,5.068070098186354,24.049062910871275,-30.42755084778462,"3.55","1.63","254","96.8","14","86.5","1915","6.5",630899,607200,"435559","435062","516770","452678","607208","572191","645302","594809","53.97","0.850","0.765","0.90",1,1,0,4,21,"1","Cutter",3,0,0,3,0,3,0,3,"Standard","Strategic"
"SI","2020-07-25","94.3","-1.34","5.89","DJ LeMahieu",518934,607200,"field_error","hit_into_play_no_out",,,,,"8","DJ LeMahieu reaches on a throwing error by first baseman Howie Kendrick.  ","R","R","R","WSH","NYY","X",3,"ground_ball",0,1,2020,"-1.4","0.8","-0.14","2.22","null","null","null",0,1,"Top","146.50","146.30",,,"435559",,"null",6.172764112038703,-137.2049480828936,-5.554391694396204,-18.59935732677874,30.04482367237246,-21.533349148576487,"3.55","1.63","4","94.9","-25","94.6","1868","6.5",630899,607200,"435559","435062","516770","452678","607208","572191","645302","594809","54.05","0.114","0.103","0.90",1,0,0,2,1,"2","Sinker",0,0,0,0,0,0,0,0,"Standard","Strategic"
